fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.069307201181045,0.8661758203395508,0.04769804008857846,5.4007452115152,0.08169307201181038,3.2301959911421543,13.84653600590523,0.9979203974461414,3.4115097995571078,0.5284405196752123,10.180817000738154,3
8.02367206332045,1.0706601217245841,0.01385937918489889,3.6609763846417973,0.0879914035298157,5.692968959244944,11.921093122265166,0.9982076879854483,3.526054656113258,0.5053515520377527,10.907890687773483,3
7.919588270154131,0.7105572322910487,0.1749206721547139,1.8988855354179026,0.11821345106994702,5.670381548606992,13.318473805572033,0.9971207027347362,3.421448803956727,0.63,9.439091400340837,3
7.302607210989174,0.9853447825278058,0.048696394505413236,2.1560550362672313,0.06193859595610247,19.60891835162397,48.08747615378926,0.9970382675505487,3.3183430751653553,0.5497392789010827,9.726072109891735,3
7.592574204238703,1.569529627976572,0.0007425795761296539,2.153465729481335,0.13618316246625728,4.970296816954814,9.074257957612966,0.994809307283855,3.498514840847741,0.4017821909827112,10.889603885934186,3
7.36013452966389,1.361455904804878,0.005330343785246883,2.0200448432212967,0.12127548583352163,5.266517189262344,9.799551567787033,0.9950904813146852,3.513325859463117,0.4612989535303392,10.646808670200773,3
7.127810243912015,0.9231773804909651,0.03278102439120154,1.7900584390416276,0.13194217950824966,18.622481951296123,42.112409756480616,0.9962441519415082,3.3134437951217595,0.5362248195129613,9.734437951217597,3
6.837062463624568,0.7994054582920632,0.03027968477184259,3.136359020339537,0.07937062463624564,4.972031522815741,12.68531231812284,0.9967127248108477,3.498601576140787,0.5923078225032439,10.035664039765354,3
8.693035470679089,0.7072021468085519,0.25766316128687605,1.6732588676697724,0.23176850651791697,10.215724950702782,22.164038578103288,0.9971762045437458,3.2358650901920405,0.5731011823559696,9.063819539180354,3
8.584271450959559,0.7276450435467715,0.24533732450693937,1.5717232189499082,0.19525741874266775,13.76966068630055,35.691017941098345,0.996973794403405,3.293979374673506,0.5323033931369945,9.502621424840074,3
10.159077585298313,0.6934624079502271,0.44783857742720484,2.1,0.19457924566921206,5.0,15.397693963245784,0.9990007571413515,3.189254864642348,0.6102099445066471,8.615109298840792,3
7.221866631480562,0.7710555592207747,0.04921777367273228,1.2351555526233802,0.25270340859982543,18.10933315740281,31.226518332814077,0.9951330384832346,3.327031110524676,0.5510148113939435,9.811718517541127,3
7.333630639380083,1.0489428107291718,0.03318468030995811,2.8230587466718013,0.07310703017683014,14.95540409298743,37.229276216970675,0.9968986621227897,3.417618046016268,0.5466369360619917,10.036306393800837,3
7.4175848901250845,1.181776103477068,0.0003907753361129873,4.233392048215198,0.09674599603152646,5.019538766805649,13.941383699583051,0.9966453299389891,3.6270691849791525,0.5390230616597176,10.705861630041694,3
7.546700263616639,1.4747330206428628,0.0,2.672972166121127,0.12634005272332777,5.0,10.332493409584018,0.9952503575747269,3.5346448286491845,0.4373098154683525,10.84670026361664,3
7.000665263404461,0.881219536923472,0.02006652634044608,1.5611974741280294,0.18432591147736216,17.605322107235686,37.02661053617843,0.9956491134327329,3.3159866947319108,0.5260532210723569,9.759866947319107,3
6.83330971766781,0.821661943533562,0.005551619611301739,1.6996457650171566,0.24645900743818358,14.556578901061547,27.33451411660948,0.9950841791618017,3.3288825913780826,0.5111103239222604,9.844412956890414,3
7.263720015693985,1.044177349550451,0.022713330717669195,4.908686590812406,0.09018600078469916,4.091466771293232,14.0,0.997272314589243,3.5255186786987216,0.5309146677129324,10.472866692823308,3
7.950760817979814,0.9778002655058942,0.02873097955050466,4.069375098872023,0.083417934696633,5.126902044949534,11.873097955050465,0.9986755325725859,3.456717387865321,0.49873097955050466,10.767173878653209,3
7.29481388308622,1.1496875751515698,0.03051861169137803,4.2973400417792185,0.10342952713948407,3.779255532344879,12.051861169137803,0.9967864358163074,3.438962776617244,0.4732446680593073,10.472739436320706,3
8.0786147356235,0.8443703363752615,0.14293143618732085,1.9493003737502905,0.08209794767495933,23.51632461249322,48.748833956250486,0.9973689808755619,3.327581623062466,0.62786147356235,9.750233208749902,3
9.737244061347036,0.5554478086685807,0.34089687183819467,1.6282753429650896,0.12704145198488742,31.006908664147907,48.21379223827515,0.9980484838573905,3.3650345433207396,0.7937244061347036,9.85724155234497,3
8.491106002288262,0.8691994416476034,0.2189708514874048,2.1277001395880992,0.06460101814645289,17.229986041190088,48.44599720823802,0.9980887552345536,3.2933799162471407,0.5555400279176198,9.506099022883305,3
9.500100098415153,0.6464824284426289,0.3756883908797627,2.0270351431147424,0.1703276248666618,5.2432161896175264,15.027135241529896,0.9985730649553004,3.254854313950835,0.63,8.776985093907166,3
7.560372104518784,1.501734906424599,0.0,2.5259998764230684,0.12907442090375676,5.0,9.990697387030393,0.9951245766384271,3.52575813206279,0.427739526836851,10.860372104518785,3
11.341085037489712,0.5926760450395661,0.6243991926548356,2.146059382810357,0.08441053911760113,10.323643703137858,46.02906889058643,1.000471501641315,3.253775843203275,0.5667635629686214,9.043152493751714,3
10.244901333407402,0.46701718708387197,0.4014882236647544,1.5300190967598577,0.14079732645361992,33.29955440893665,48.0500318279331,0.9982564595785249,3.3764977720446834,0.8444901333407402,9.889993634413381,3
7.132893888512058,0.878974678195207,0.04917765278719856,5.636953380351889,0.08205482314752001,3.0822347212801446,13.917765278719855,0.9981030257219584,3.402192925900804,0.5191776527871985,10.221929259008038,3
8.246989782380073,0.6972841980116187,0.21650951289692807,1.9254316039767627,0.12900885228388348,5.581894653410791,13.672421386356834,0.9974215581784033,3.3869389148302087,0.63,9.301936712786727,3
10.32170165217596,0.6144586559177577,0.4793427248795058,2.08042541304399,0.2014572192511696,5.239244951684563,16.28274403380903,0.9992979946524181,3.1634799265699574,0.627390055072532,8.430449357487127,3
11.22090715284023,0.5985597539755303,0.6078747335155318,2.1210223235083814,0.08924269156288238,10.473866058949712,45.57840182315086,1.000319025950166,3.255528437354413,0.5652613394105028,9.063182141193295,3
7.371427616177567,1.126426613164013,0.014286191911216356,3.6356937478176965,0.08671394182392415,9.285857573364908,24.00033433785145,0.996728575727201,3.538568371768215,0.5428572383822433,10.414276161775673,3
9.241921439164695,0.7482222798416331,0.325627559107247,2.1,0.14807325162706214,10.60360593952567,28.327933066956472,0.998522101736141,3.2160360593952566,0.6001141016558631,8.885645848092224,3
7.897968857424634,1.0937057094721505,0.011065974609436304,3.779696079098957,0.08980711650386636,5.553298730471815,12.340103808584555,0.9978836530546946,3.5470051904292275,0.5123350634764092,10.865989619141544,3
7.381053888593229,1.1654223515463364,0.003157685234461855,4.341572871799394,0.09605269442966136,4.873692590621526,14.0,0.9966934674829401,3.6154746479214754,0.5387369259062152,10.66842314765538,3
9.101301859205881,0.6626499246267886,0.32503023616939575,1.9947001507464228,0.15717806130354528,5.350999497511924,14.596002009952304,0.9982066017084594,3.29688980402965,0.63,8.944049221143482,3
9.45652343841279,0.5382788084986677,0.3099277344814921,1.4213769532010658,0.1769733723648999,29.282617192063945,43.020540369400834,0.9973739026701861,3.364275390640213,0.76827311206791,9.87379231773369,3
7.528979591770714,0.8947091836627409,0.02,2.628979591770713,0.08110867346914018,6.0,11.481887755143305,0.9975128877549816,3.5137321428600314,0.5574642857200626,10.49401785709953,3
7.331490447025013,1.0445554164012762,0.0342547764874936,2.777044611037775,0.07233656092900458,15.276432946248082,37.97834354124552,0.9969082929883875,3.410769430480041,0.5468509552974987,10.014904470250126,3
9.860022324913878,0.7154242127549096,0.3691478536712012,2.434271894100933,0.17017266175714751,5.257132226231487,14.714338868842566,0.9992765765314089,3.242282312394076,0.5940014883275918,9.068543788201866,3
7.207290243510446,0.7394341793171441,0.08443957147294856,1.841131641365712,0.09472686748872282,5.86289452878096,12.548421884876158,0.9964661586021447,3.4965288662245744,0.63,9.737486519610489,3
7.533219055024481,1.4481076336733503,0.0,2.8178951584868286,0.12364381100489612,5.0,10.669523624387972,0.9953743846937748,3.5434076142340873,0.44674666148286324,10.83321905502448,3
9.750663737772522,0.8463924853922915,0.36939001593568205,3.102652223230079,0.08412731762648376,7.798409211633954,32.469500796784104,0.9989506637377725,3.4173208999158193,0.5567904552698038,9.748540868044454,3
9.571195788952627,0.7688541404507465,0.35462864552892903,2.6939763512506176,0.17154438875404018,5.0,15.44746385930175,0.9986264494030225,3.2898459930640884,0.6051358736685788,9.035416561802986,3
6.965113034229268,0.9168197044413817,0.0,2.039324590665444,0.2202179736350408,12.97292770579676,24.872174144268307,0.9952301060578221,3.4053084010184547,0.5182556517114634,10.047669551343901,3
8.226681343523207,1.0080857183225214,0.02,3.3266813435232074,0.08372505503821204,6.0,11.045824160297995,0.9987861934519299,3.48320769122086,0.49641538244171934,10.951884631687104,3
6.982028855681944,0.8410832960085589,0.0411521641761458,4.549781342898953,0.08082028855681937,3.8847835823854204,13.41014427840972,0.9974665500495461,3.444239179119271,0.5524420646874655,10.126268034801214,3
6.988688430399565,0.7482964149838014,0.0566712330507555,1.823407170032397,0.08751891581317484,5.921976099892009,12.312095600431961,0.9962652812603672,3.5195706789578836,0.63,9.829062954832615,3
6.928143249244614,0.9678638493117591,0.014930150016786365,1.8760477497482047,0.09295605745048019,5.746507500839318,11.239522502517955,0.9956856693010407,3.537325375041966,0.5716967251930432,10.190817874202647,3
9.522381928241334,0.6455791110172432,0.3785187854793046,2.0288417779655137,0.17106232303930888,5.237194073448288,15.051223706206848,0.9985935401502758,3.2525056886448325,0.63,8.767650813844847,3
7.546139394498903,0.9571033121396368,0.08491744898705378,2.105724171965091,0.0617441423554618,19.42758280349092,48.885516560698186,0.9972646564486909,3.3065654968209457,0.5511448343930182,9.659930796244364,3
8.33908396144463,0.775497803096113,0.21521119485928392,4.348272042060405,0.12630663862135336,3.7509599766331085,14.750959976633109,0.9985756335845778,3.309884802804027,0.561302798714821,9.524136021030202,3
7.08881824587909,0.9960682207123048,0.00889090726059742,3.160863860576816,0.0885536381024324,5.444545363029871,13.110909273940258,0.9963332727821821,3.5944363709576104,0.5800090826726885,10.366590977727595,3
7.550510567626599,0.8982079672393224,0.02,2.6505105676265988,0.08118941462859974,6.0,11.468430895233375,0.9975521817859185,3.5127901626663363,0.5555803253326725,10.508147560004955,3
10.511886738077928,0.4530534527757583,0.44237734761558567,1.5652672638787917,0.13838003466372256,31.76226523844143,47.90676105160173,0.9985512325920277,3.3678789367082245,0.8329607049645006,9.816084946441554,3
7.881426066544831,1.4825059698041119,0.04924956164534554,2.1,0.14333208649725862,5.0,9.703565166362079,0.9952263631959886,3.465826834776699,0.42311714118046834,10.648726726299257,3
7.635670831850534,1.141793680827402,0.005237129596678538,4.0274219921411625,0.09359586576215888,5.261856479833927,13.214430560498219,0.9972075070332147,3.5907215280249107,0.5269071760083037,10.778556943950177,3
6.7257726264232485,0.7756476660426865,0.01926363924505005,1.890204192481369,0.07869954271720245,5.963181962252502,12.073636075494996,0.9960220908226485,3.5529454430197998,0.6266863766027252,9.977613528310622,3
7.120208367996404,0.8958819802629513,0.04663193866726593,5.602326221350712,0.08301041839982012,3.134722453309363,14.0,0.9979803053845511,3.4154930821305767,0.5213472245330937,10.23368061332734,3
6.7909667013412855,0.8100316857377071,0.001806659731742859,1.2541997919522858,0.24992706553503,15.096670134128571,27.46433922801857,0.9948265295526973,3.3407765869150428,0.5208399583904572,9.813549947988072,3
7.541965842940439,0.8968194494778212,0.02,2.6419658429404382,0.08115737191102665,6.0,11.473771348162225,0.9975365876633663,3.513163994371356,0.5563279887427117,10.502540084429661,3
6.892014852700423,0.9349468657937183,0.015733003273323946,1.8640049509001408,0.09058764034369435,5.786650163666197,11.359950490998592,0.9957354462029461,3.5393325081833096,0.5809295376432254,10.152682344517112,3
7.150523120809262,0.9306726298670565,0.03505231208092621,1.830941617456672,0.122584474226584,18.804184966474097,43.02092483237048,0.9963504482053873,3.3129895375838148,0.538041849664741,9.729895375838147,3
8.905421716077262,0.9017986173372965,0.15549914597919667,3.0252151281426474,0.11744234241188685,5.711703944725113,12.441480276374433,0.999058382106532,3.3877452623120363,0.5303614477384841,10.250430256285295,3
7.368726540504717,1.1208894080346692,0.015636729747641673,3.577620620851408,0.08574155458169794,9.691018924292502,24.94571082334917,0.9967407305677288,3.529924929615093,0.5431273459495284,10.387265405047167,3
7.309495709336835,1.0914788996480622,0.015084048443860926,4.687437404871967,0.09247478546684162,4.396638062245563,14.0,0.9970464878339383,3.56061337715824,0.5339663806224556,10.54915951556139,3
7.315065021016888,1.0108832930846205,0.04246748949155598,2.423897951863093,0.06642340756607969,17.740246847466793,43.72724264408918,0.996982207405424,3.3582080672540418,0.5484934978983113,9.85065021016888,3
7.417782495655634,1.2201204289198766,0.0,4.058838171701939,0.10055649913112663,5.0,13.555437608609159,0.9964364010399682,3.6184413778238382,0.5275522530410565,10.717782495655634,3
7.159174596692557,0.958436181336506,0.04408254033074426,5.2739429038135865,0.08850920563618123,3.2366983867702297,13.408254033074426,0.9976870806779614,3.4118349193385114,0.5057980967937863,10.28284443536958,3
7.44220071047823,0.7481040926585176,0.07492341622246018,1.2535167258731859,0.24523653147823776,19.211003552391148,32.3893926386351,0.9953539846013406,3.330703345174637,0.5724361801853834,9.817838908624395,3
6.761031156924925,0.7935671363087088,0.007793768615014989,1.4338130584504496,0.19334888658810837,12.103115692492505,22.37529667723726,0.9952126980756685,3.4096283390726723,0.5567626116900899,9.858453264612612,3
6.916264949123627,0.8221761728730426,0.03621987118427199,3.908583253955358,0.08016264949123622,4.378012881572801,13.081324745618133,0.9971245777354428,3.46890064407864,0.5705271389910027,10.085165593202266,3
7.339112963639963,1.2121492787323476,0.02608870363600372,3.9783866617922676,0.10830242600039582,3.9564518545598513,11.60887036360037,0.9964922899214306,3.4478225927279924,0.46261288872640893,10.534758149095948,3
7.637355765294281,1.126056651618587,0.033229807141199275,4.0324238818135765,0.1007976922447084,7.294439064511376,16.690032006668513,0.9967360839721021,3.610220352892143,0.5653179482980566,10.636705129254858,3
9.89320460358074,0.5282804884085163,0.35951151720157215,1.5980894315650183,0.13126747958089746,31.711246596816245,48.1634823859417,0.998112377369854,3.3685562329840812,0.8093204603580739,9.86730352281166,3
